idade,cpf,rg,altura,peso
62,75204981314,53413920,175,85
39,20734618590,66287195,151,96
58,68790123450,41242022,186,99
85,39184206713,41876334,195,55
40,05372681462,32738049,154,74
73,19045386739,32279486,192,57
60,96014827331,62582686,169,51
76,36195402761,95932181,150,51
80,46581327964,13428102,170,97
18,45937286065,74633767,168,86
19,75948216373,35644404,162,76
88,78241369069,94053040,180,87
70,72659804338,63492934,181,64
47,21307986595,63887856,162,67
71,29043756865,55171392,180,98
66,57389041250,33664389,166,94
20,35948016757,67255160,175,69
46,60574829300,28753012,180,71
53,69053412824,85816174,176,52
44,14920537832,63828760,164,86
26,93482017603,23241626,168,85
59,25781304932,25351023,172,85
49,14963052806,47005663,182,65
73,50764918320,46560065,189,90
61,81609572386,69791704,179,76
78,10562948333,10939979,155,52
86,48705693101,12699798,151,65
55,94216387519,88768174,159,76
71,13042678903,55432049,162,68
73,91067348204,44268133,165,64
18,65937028465,46515316,150,90
67,94068725365,37782563,177,53
33,57428310644,97958546,169,75
59,17624593025,91940753,199,74
73,34172860508,47275338,169,95
49,83510964748,10881541,191,62
59,50138974675,13644077,174,62
55,83240657929,92082737,195,100
85,49730825114,82221910,154,87
44,89123564709,61393991,156,100
78,10785346910,33039078,166,96
18,50734869274,82833539,198,81
41,94615087357,56080328,196,82
24,61902487303,10291786,166,63
37,09382651721,51545534,191,73
88,53246908133,70008488,170,72
38,36729801530,18943135,177,55
19,34509617801,98128758,192,99
47,41769308539,55417146,193,68
30,63407289529,54751219,158,52
29,48102735635,42756703,185,71
40,98067532400,62040235,172,81
33,68327109413,83845446,184,83
37,09683247547,80119372,185,80
40,62493015851,31515204,154,58
90,86530912460,53865027,154,90
34,59371648228,21408235,173,83
46,20856743992,81598066,197,88
55,43285619791,49115821,197,85
43,74029651399,51693329,154,84
66,09751234670,65552818,157,80
56,49736810593,11956389,199,70
82,62304189750,17587574,159,74
27,64358297137,99781245,191,56
88,94165837075,42949455,173,100
64,31694270599,88374003,189,52
41,45109386757,96842419,158,93
20,73492610552,85413801,188,97
34,64570913261,64570608,155,91
63,53201864951,96660090,192,55
24,18273409597,98542453,172,71
31,29786503465,98682576,185,57
29,21579430805,33311913,173,98
21,10482953624,70822935,164,82
61,15367048900,71552180,171,89
38,83046591748,84386115,177,76
29,71234698013,98369956,165,89
80,63924871582,29124069,183,97
60,42967501352,80798686,177,69
47,98074153223,71125525,151,100
42,74803529647,94081378,169,98
68,08136792577,86583068,173,75
50,73684092169,98720572,160,75
32,91264850794,20800861,180,65
87,01952743699,44605139,166,69
34,37098645184,20865867,152,66
62,24103796804,72007053,179,55
81,04138976213,31288993,175,82
23,47862093178,36662627,189,72
52,32910768422,73352923,171,54
61,68729301521,46274923,176,94
32,57039418657,67550678,182,85
88,21089537441,60620159,153,92
88,73951860286,26983743,185,67
29,96041783501,69598803,160,99
19,16254790858,57077482,199,53
56,40725169370,87403186,199,69
52,87961540202,42218614,180,91
90,74986320122,90985541,156,98
37,04186792313,96487047,170,89
63,46219370570,76391332,165,66
65,25948360792,89628394,182,81
33,04832567900,51848567,197,70
18,70192468502,54409987,168,67
82,67892435000,71043380,183,75
78,81963027540,35663447,193,84
39,39617254034,96030297,171,94
52,89246301722,73545091,170,78
41,29467051370,31893207,171,73
18,50796214867,85436061,172,77
19,27391864013,50714476,182,75
56,47358092600,27473943,150,81
32,32058617444,72488701,162,56
70,34186275017,68237468,157,68
73,65049382106,82038059,176,95
59,10498365700,69767843,194,59
34,37491028640,53230081,172,99
54,05183276986,92499596,167,69
46,26134759864,97040710,152,62
79,95640728329,19999086,153,82
20,10425698351,49360218,164,99
30,29607531868,31497050,165,73
33,41205693815,80700944,193,66
73,70916432599,67735822,193,83
69,21567980368,66513632,197,52
81,64975130866,91469774,186,58
21,90521783640,89846610,155,55
43,31762809559,22490964,198,60
75,32105879659,89947040,192,73
57,98032415670,72597423,199,65
71,83475029600,37987289,172,61
67,03846951757,39891427,158,77
80,84372109504,49696533,194,68
39,58340712950,74033892,152,62
72,35210478653,84620652,198,75
58,09415638206,45424792,184,93
49,56972810485,62160629,171,77
36,82957463164,77213816,185,57
39,83625419700,99696925,180,92
77,17403698231,74621943,152,60
74,37986410213,72347326,161,84
55,48759603283,95367231,187,58
84,56843210970,88473427,177,58
22,36847912537,48524045,189,56
80,06481932769,21226803,195,98
21,26073185995,21064443,177,92
31,40839162731,82422911,156,68
35,36728415017,44318372,186,58
80,04897132622,65963434,175,94
69,51947086375,28646574,187,62
54,08469325124,19453678,174,66
73,59120387423,49027833,160,97
18,69813402750,47016515,154,50
62,97634852155,68125902,157,72
35,03562784929,81829889,154,99
86,16324790525,25400410,185,86
86,04523769800,23339187,169,69
43,13465029780,21787128,164,79
66,86345271900,51199892,199,96
65,92476301507,37968576,189,85
63,26954813060,86639577,161,86
36,61982407387,14561768,156,52
34,17025389668,61010030,197,77
65,38627059195,74045337,175,85
56,54937120670,73191484,154,82
82,40823651924,28972730,188,93
47,57621043970,23402581,198,63
49,73019865212,90928263,164,56
87,65841729373,32227194,166,92
45,63542710890,23977105,193,51
49,23197086503,33381932,170,90
45,96547802167,56884143,171,77
41,40283165707,76226950,169,93
81,84915672328,94832644,167,87
67,52614830771,83470578,159,66
20,69781432519,56791728,179,93
18,09453872610,28404960,164,92
37,67854310939,86119956,188,76
44,48670219549,43569338,162,73
60,43128957673,69513657,153,76
80,02869713568,14086262,183,89
20,13758260426,39566185,161,98
62,06298431551,47259775,152,75
43,21035689740,93634807,189,92
32,19064827567,40564659,176,68
18,14086357208,14386007,193,90
68,43172095606,16977644,157,69
47,24657081985,27532407,152,94
63,59107263406,10176799,186,57
43,75920681330,82494019,165,62
50,90526183721,16852642,174,90
66,26957810321,80538651,167,83
44,09541873260,57711787,183,78
70,84301967575,43436478,194,50
81,43865219764,64455630,176,63
53,49523870114,84824669,197,59
68,35286470190,38858424,187,99
26,92871604576,88268683,184,73
81,32985706483,83550319,168,69
34,95742081685,35850385,161,93
83,84063291570,67136959,200,51
74,02531876995,85406009,194,58
77,94301572643,94533294,184,62
49,28695037177,66978334,183,56
60,25869370159,77870450,152,84
43,45698301298,97426873,159,76
88,18305672417,91205064,161,83
26,24596183015,18354436,190,65
82,34760592199,56936065,192,70
69,40398251797,51246196,170,56
64,84756139264,61788563,162,64
65,27513640980,78351741,198,74
75,56439281755,12343695,153,78
71,51734082607,16614907,200,56
31,87042351690,16794142,183,88
23,76193052461,26120950,162,92
47,36120547916,54356337,169,68
76,12986307540,56549626,156,55
70,81527649300,85894618,195,87
42,10354286951,95387393,191,55
52,70846239574,60911290,200,73
27,62053849738,61778834,190,88
55,27396850177,40510738,165,62
79,92815647001,76005787,170,52
70,52807346162,59566907,178,95
84,05182367490,89069382,179,68
64,76524309170,85473107,189,73
37,24560938792,84772984,199,94
61,97154632828,40345041,176,82
20,92054186333,45614327,195,56
21,96385420710,83056244,184,60
64,96724508347,73646977,161,82
62,96380421769,49099271,196,94
54,30175842914,68538497,187,78
85,60742391507,56551608,165,53
56,23506417916,35586974,181,99
20,90218364598,86863273,199,64
20,38729045150,50965853,199,86
70,34205861753,63806611,184,66
32,81352697491,36491368,189,73
76,08627453144,73938014,178,92
61,27584103979,97041983,188,61
60,58694102315,19092279,164,52
32,28374051914,61702674,170,59
20,34921860769,14565027,199,97
74,71384509232,61008586,169,61
37,76314825008,40435671,193,53
57,26908347150,84923937,155,60
32,26098475300,20224865,189,61
45,39806721586,16386074,156,94
48,96547023125,68157055,165,51
58,26015798467,29046766,168,96
90,02849135704,81819261,175,71
47,26803419703,73038622,194,55
83,94825730132,79477986,196,92
48,16342078904,97166759,195,85
68,94271805602,49848662,178,92
36,60475132807,95070542,175,57
73,24078953638,39029232,183,53
40,60473512980,73615828,198,90
45,49682173582,70121612,153,93
52,05174382671,33527626,177,79
51,82397650177,93353127,189,94
34,28675310986,37007369,167,69
28,73582640108,17964929,182,86
89,23568479010,70597247,192,50
46,83275609130,43483991,196,55
63,62045739180,24634103,163,93
59,05689142360,57904223,196,76
89,84319052633,10488105,157,68
27,39647185219,33547906,151,88
85,83264105942,78072732,188,77
74,34859172060,19691857,200,89
38,85491637246,53102688,173,60
47,07624583992,11148307,181,50
86,30862971586,91077784,157,79
88,52083194624,71812676,159,53
81,48590726347,73674209,198,65
68,29768350121,39142914,178,60
88,53942817691,29615731,182,57
21,10658974300,68651681,172,71
81,25796038168,58007669,195,95
27,97814253691,76313310,157,61
78,75162890430,51753376,161,81
27,18206793577,22119302,176,57
62,59871032668,16145692,171,74
22,29068735438,59056202,194,54
66,29386547074,33250711,172,80
90,82396407104,89843033,162,55
87,73469120552,28914995,177,83
33,54823609700,12180608,177,91
83,74560219885,67264686,177,88
57,78916420520,74248130,156,78
82,46032915824,79680365,171,64
23,65849127011,47041588,151,86
20,34605271880,53756991,155,88
62,78642513900,59997746,186,59
51,89673501475,60641332,186,75
25,76104239803,30580690,174,75
76,93167852003,67518722,188,99
45,25390876121,69392851,153,87
20,01386294551,34411568,190,56
71,98047162594,46174059,154,60
33,54871329097,48508043,175,83
71,93857106484,22459390,176,100
68,41985306700,77540335,191,66
87,50371294860,66997370,156,90
61,91726458067,24644337,191,55
40,19068435701,16397027,181,81
23,87450291649,31351650,173,78
36,86942173096,89815537,191,68
83,64381527062,51379834,151,55
26,63504728965,32278522,150,97
87,50148293760,52360505,159,87
82,06438159700,81091773,188,75
22,40697235874,31759121,159,62
32,49871052685,60438100,174,71
35,42093875179,10823035,181,59
75,53284760180,46083298,179,73
84,04753618900,45468639,159,63
86,86579120312,90366273,171,62
84,92167384564,53261293,179,77
70,78126430931,65740142,191,91
39,90481263551,39506353,162,50
42,63895041793,95204112,197,55
45,50768239168,29160486,182,96
34,94716053857,65761074,150,83
53,89237456182,57981207,174,62
86,24013679507,37446525,195,70
20,35981274050,97267605,172,71
79,93481705204,19267469,172,71
27,05618792303,76014169,200,58
69,31897042604,56611832,151,73
84,96354021716,14794480,193,68
75,39708654175,74566348,180,59
54,63184075290,34622654,178,55
89,15846279309,99868011,193,100
85,54803761957,16817291,184,50
70,46287035900,69680534,184,55
60,82516074930,60624082,156,68
59,51248637909,16188806,199,67
41,42591078602,52910647,183,81
79,80791352668,54696784,165,80
32,58923604151,44527306,194,94
80,03567418939,33362953,154,79
57,76902314543,36012073,154,98
70,47528601985,92558613,191,84
35,18364275062,22476934,164,86
38,91086327586,15858112,197,85
30,14052736907,37201022,199,66
19,84539621033,67865744,179,66
71,39160284722,87092018,188,54
37,25037491860,83985971,174,81
43,61492875309,45151882,190,85
66,62159074306,95355840,159,86
61,71329560434,35335834,179,55
54,48162097350,34087814,161,53
50,41203978669,19961146,193,66
19,65721983400,81765315,154,63
71,46518732946,59515497,172,53
47,76812594067,15648834,172,62
55,57820431644,70913563,187,67
19,82946057194,48066361,154,61
47,83791620568,55796241,199,73
45,04352678171,77161683,185,72
31,24978136555,99656297,163,68
53,16792348546,42960824,158,79
59,38147209622,72232354,154,80
60,80915237695,89227788,199,80
48,63204158942,60880905,200,83
48,24675839029,76255895,167,83
18,21985076411,51983086,157,50
53,54378260956,75839391,173,100
75,05793862447,46828420,186,61
53,30421578653,75207244,184,96
77,94251370805,90610880,180,86
90,23457810923,55070085,163,65
59,32975068492,86644797,196,50
68,07532489647,79627480,177,60
52,67132845071,97561301,179,51
73,30465921833,72317463,172,81
86,13049826703,41792331,168,100
50,32751049850,82356961,168,79
32,30519247841,96289886,176,66
67,93154872655,85159624,158,77
47,59102673452,84711804,189,75
78,83267095492,61416463,167,51
56,02783961512,83622795,189,63
56,86950371268,67986240,165,76
62,93218407532,85680941,170,83
20,50481937250,20314085,172,89
67,57836492109,97403714,167,52
54,78632594010,98121404,176,87
60,53120789640,19049922,161,67
24,12963074840,89282607,199,73
75,03492561870,15801239,181,100
26,96483271069,40228384,172,58
47,56810324933,87687002,171,83
42,73625098121,77092510,184,97
84,28103695424,25602120,161,52
46,09624381542,36592464,158,63
26,96843125042,99895021,176,96
32,09267431552,13557047,181,86
67,19607584384,31838372,158,79
75,42713895600,25139189,159,96
34,06178325959,66384220,181,52
74,28576314991,64560701,195,90
26,82579014314,77463347,167,74
19,37824169537,26939612,177,68
45,52897364173,71364683,194,61
51,53617084966,75697858,193,80
44,24890751360,26870616,168,72
42,75104283607,52364766,186,83
86,69072143507,80273257,164,74
67,51403798648,15500053,162,100
24,56019243761,64290032,183,61
39,47509368120,89163488,180,94
38,91478265337,89497374,180,97
61,61539247864,27443246,200,66
21,46723980565,85199083,162,70
24,09852763474,37870377,169,89
90,20958341788,23585718,176,57
80,06594182315,32120074,163,66
41,31590478223,20770411,190,62
25,67403592107,90005924,180,73
26,31468259709,74441404,177,99
71,68472350126,87787490,172,57
67,15728603912,29844154,183,56
88,23956074874,68976845,168,69
39,51063749280,28043212,170,80
81,20183596498,52383111,197,92
89,32654108970,82010752,174,71
49,12038456933,74176793,195,88
88,80523671407,63515469,152,96
70,57468201307,16023345,185,77
32,58371096410,19818505,192,57
63,92708341669,72800623,160,81
56,98625107494,79101500,167,59
82,94076253116,44251120,168,92
61,72981435060,24209383,192,66
78,30458967157,23899806,158,98
35,69584237047,50252780,195,85
61,20659138786,98110306,182,75
59,96081523721,12845992,180,87
48,64079183240,75422462,153,65
61,49603785229,86020644,200,68
51,29714568382,53961528,180,53
77,36805179475,12820610,196,97
25,94071835648,15947836,182,50
69,62709138530,88553925,150,80
40,42016579307,48659131,167,88
38,17825643909,66810385,177,92
90,68031459720,49182232,159,88
64,78340625144,28221143,183,62
40,08259731630,71220822,184,85
71,01486723535,15314145,189,77
43,59416287300,80060457,178,54
49,62715839030,53567370,191,97
55,24167309831,57976059,185,62
26,89341276004,52605673,198,71
82,08365194260,92334485,170,52
84,26478015335,43915051,170,55
87,94578320197,21288391,162,89
62,86201347526,96058334,154,73
89,05283641970,49786262,194,51
27,64275901894,42353877,193,70
58,26549187001,19208642,178,99
59,07435926892,47009388,198,99
60,03678451993,13115263,183,51
65,09261853498,82012438,150,82
74,32590178603,30307567,182,60
22,80531294714,95025694,168,62
61,49206758365,66249616,189,74
46,60981432506,80882799,197,61
66,65741932819,85586708,157,91
50,35078246126,32380800,168,58
26,67503128453,25389314,163,50
64,58639402710,50649099,156,52
25,50817423923,47154607,167,81
40,61209437813,55253692,170,99
70,13578629464,98889044,160,91
79,63794215052,32467206,188,66
72,59386270102,26681903,190,83
27,10629478511,86589286,175,72
40,72903645116,92740362,190,60
48,21354689089,46744441,191,80
31,90387245600,89586223,151,86
23,16827503453,57003393,179,64
47,29413657882,67491150,167,95
43,32706198478,27057205,155,59
32,87103954232,19512069,195,92
68,07639258456,74901724,196,100
83,28167534928,82544389,152,71
19,71430289597,79330663,156,91
49,49562073106,81670078,160,76
27,89460725392,93501999,154,62
26,47936125809,55989984,151,92
79,63492158005,10011950,197,52
34,39761582086,13427081,160,66
27,07423586153,85593577,200,98
22,74619208558,37696435,178,60
51,58021769386,41016426,169,62
24,95623178030,50098474,194,52
89,24016853915,20232282,200,69
32,04769138539,34674132,195,66
36,96875314010,33334024,193,77
81,78043129541,67062737,156,72
29,38079162450,21937120,175,73
41,76598413001,98145631,170,100
38,29067413887,88259595,183,89
85,37569418255,13097737,175,92
52,46053819298,34601453,183,65
38,43861592070,79562811,184,75
51,28753046153,49151419,174,68
89,07594682149,46699724,171,93
76,21580649785,65695549,153,96
52,52803497123,33061171,173,90
90,35042169806,63716095,178,70
71,53982417619,97665590,154,52
