idade,cpf,rg,altura,peso
84,72938604122,90359558,185,60
67,07593164225,56956623,155,84
80,46793521080,34152052,181,73
18,32405986124,20100405,179,61
47,25730816480,11665976,164,63
22,42510873997,77061867,186,75
76,85129670485,51164352,167,84
47,71329860403,37399827,159,90
30,78320491541,46058019,163,71
75,06975381259,61164942,159,94
30,17802536995,77883272,155,88
90,80671954202,41247230,188,53
31,82495601324,38085919,193,58
72,92413756809,36972910,166,71
57,19862074558,31715397,171,100
24,68903725492,63043241,161,75
77,98346072104,79396577,186,97
37,18735692030,12654579,187,60
85,14728639096,10915576,167,100
39,35402876126,21636313,150,99
56,31742850979,44901517,184,78
38,49825703610,56213323,158,98
79,17906423887,85029729,157,70
30,64508291333,68055110,180,57
28,36218490769,73855900,176,69
71,62143957025,69565918,185,60
76,43965012851,76974108,165,88
73,72469130506,78043367,157,85
84,79631850439,21960242,150,88
42,54089637210,50382087,171,54
33,78963405265,14172342,168,59
80,06521487353,44770110,191,66
72,21438970650,12181377,177,89
72,52798061458,11272742,176,51
72,70694253170,64204786,167,82
89,05437612907,40954871,199,92
37,02589431732,45261527,152,90
83,43596817048,60226980,187,93
66,01589264711,60439563,165,65
25,38120769422,79294996,193,71
55,23548710662,20369614,200,54
48,15709843288,51133170,168,76
35,64197502885,26614705,158,66
72,25146879346,74170272,163,100
65,07516439207,33260183,178,63
49,84035129704,44066313,159,59
90,75289140379,54586308,181,60
82,05648219776,70316411,158,100
69,32740586108,78696499,188,91
39,48763950200,89190718,195,100
46,97234805141,47167309,194,66
42,43075928674,25305810,180,89
23,61278359095,52772512,153,81
66,91784205630,39000365,186,60
76,91853627437,64624508,153,87
22,38142069598,67343003,190,96
34,29351604799,23341337,169,67
33,46852390160,86213280,175,88
86,63245809115,93047819,182,75
38,53702186417,43679401,162,58
47,71540923606,36695080,166,87
25,35086217903,17048716,156,63
62,78195204341,99655319,189,50
51,01392654815,70253805,191,97
83,03716495280,68789292,161,57
32,12638457973,87770607,186,69
57,05147983600,13118788,174,91
23,75418603280,73979071,183,62
46,50873492692,99303523,183,61
58,91485720630,61073482,184,76
76,40359728197,99217216,196,70
44,51098742630,60329023,151,62
58,94680317566,55091673,155,89
38,13684259098,39717496,197,56
57,92068547120,48516250,199,98
82,17469205306,27183786,197,89
88,54231709661,27023644,177,100
67,67324910831,49626150,195,70
79,39450821615,59209294,158,51
53,85301426753,20950606,169,85
89,70163284571,60538767,151,78
61,13549820615,19515560,195,74
90,10345829689,11750668,158,86
57,35921476846,99613510,156,94
66,86107543244,38728363,153,69
73,43192076534,10861391,179,87
67,37598624119,80976512,200,60
77,90273841696,74049287,177,54
81,21583694773,51154659,172,84
42,38516079457,85918501,173,60
43,84790625338,72453183,160,91
35,57301846975,56843295,190,98
66,18375062995,59418631,150,64
78,20975614894,48643717,163,57
37,86370594229,71865840,179,67
72,98457603256,81987851,171,99
51,20564198749,75719393,184,54
40,95034716216,81952730,168,75
61,71620359812,69963412,173,79
28,49832761069,26607726,169,97
50,43165720916,27901223,178,83
25,14825973060,44778359,175,57
86,69742180369,25590064,170,54
19,40156839270,49830405,164,58
75,51748392646,94949752,200,60
44,17654230907,35615355,172,79
20,52178936059,38040035,150,79
57,02983745104,72156121,155,93
59,49281357097,77839580,197,64
22,86237514007,80543229,188,88
22,96715032416,53716022,193,96
49,09123548606,44594209,152,74
76,34687901204,29518283,155,96
67,45602197885,83961474,177,99
35,49023716850,21030239,152,99
21,27943816528,24994560,157,78
52,89502347692,47159937,152,53
83,97365084120,83533322,161,84
40,01734529814,62352836,164,91
58,19372480541,25679741,157,55
87,07591423606,53338412,177,98
21,93576041893,15723107,198,81
86,29187563002,48694355,194,83
64,80713524979,98269019,187,83
44,30257869140,61354048,157,57
53,50421983698,55627213,199,87
67,10763849278,72186946,151,55
55,49521703814,30997894,178,72
30,98340712640,64594559,184,95
20,03821765968,81960612,163,58
87,47236095125,35985097,182,87
73,23809514705,90836396,188,72
55,28930157602,13941339,198,71
39,94835621042,54732141,197,100
57,17486905310,42080350,191,67
30,81567093221,49924646,170,89
31,90134567820,41789014,172,85
24,26597138473,43292126,158,72
76,35867042910,75218255,166,58
53,89037265456,23761373,153,71
48,52904178694,52511065,185,97
65,29671804594,50708037,169,89
19,61709234822,63275304,170,67
57,95802346124,52183532,154,86
90,37629850140,55195913,185,66
20,43625719061,15195529,200,66
77,71256403890,34507591,185,59
49,20814593704,19146688,194,59
47,03956127803,30036901,162,61
83,38657021471,17044250,158,54
32,90625318730,88883330,183,58
85,41627058958,45814995,161,68
37,65834079148,84426318,162,63
58,75946328182,98557035,178,61
22,63874921069,38775082,188,51
80,34597680101,37992090,162,80
26,81936750457,34843087,157,56
52,02483971687,76063666,182,92
56,62731895012,89849080,192,65
48,24506189701,94893890,151,60
40,60142873969,26873028,185,99
44,49201765380,68730983,167,72
47,35914726891,54730419,161,77
74,41279635061,22204548,176,69
58,35807146948,92911215,180,70
88,38504269710,68904933,166,88
51,34807169203,53310013,154,53
50,31285647955,24388465,159,71
38,40379261804,11289058,181,60
43,54713690252,25570531,167,63
39,24189057649,91830095,168,91
23,75823164955,28522701,175,84
51,74568021308,68410993,153,56
29,43591086215,21412028,182,90
79,63541270853,59487209,187,58
85,90682153702,73865428,180,79
72,32089546115,27544322,173,57
39,86429571319,70265411,172,64
76,65190743810,59295925,187,61
88,28679105449,78286029,168,54
70,31764250907,26246634,192,50
64,98054623151,35668506,198,62
84,09136452734,21991050,167,84
39,63078491501,48347563,172,80
89,32916705406,84807877,157,78
24,86219034589,53130135,158,57
64,59734608193,61131238,173,50
82,80941375250,19234468,182,90
62,18397246509,81557714,187,78
84,52136807471,17184925,188,95
30,05894731666,91834921,178,94
19,81037426517,36974273,194,60
51,63251470906,78160515,158,87
34,84725309141,56963960,154,74
76,28409573105,13279397,181,96
78,30864951205,19054664,177,62
43,46509873265,20709571,155,56
76,56742318007,46509408,178,84
30,39416258024,15856430,158,96
43,10693827521,64330329,156,72
68,57643928100,89736725,166,68
87,16957304884,10395170,158,92
20,47621589094,81512421,163,73
76,45016372934,22048711,159,63
30,80596472102,58544308,162,94
86,95471630270,32595703,189,90
79,61872490549,56866090,184,89
24,89104653793,59665388,170,57
79,80291763413,56598162,165,77
38,46783592146,88041092,160,70
73,49381052760,44826644,184,98
85,94036821598,50374711,187,93
18,81269347519,55439349,188,59
75,06291473534,55338895,177,88
35,60812943589,86135993,192,53
65,06379285474,13538201,196,78
89,76532410853,37203826,196,81
90,51063489784,41232881,169,90
21,47219530625,17605733,196,70
53,95401768320,30512051,157,70
62,76135924800,32085049,188,90
74,38701954288,82928280,187,52
58,76398041240,11917961,153,71
27,18359724628,25494442,188,68
19,23645890700,47432205,168,73
49,50298471620,33734015,183,90
49,05976124399,86341803,154,90
86,63720584135,25053023,151,62
87,57026198386,62317492,186,78
49,25349867083,23318891,188,79
35,19286054351,19953301,157,99
75,49362807556,23609727,168,93
52,78629154020,73270518,192,83
79,64918532764,25421316,152,50
69,69420158730,39846541,196,89
61,59732601434,41843918,159,66
31,17364259007,87858468,182,77
56,56394271080,40975750,174,98
64,20416573916,90368417,172,53
89,76184359282,74761026,199,100
40,16097584202,28749653,156,58
79,84731025680,25377089,166,90
32,20719546370,80523322,158,78
38,09413576270,30598469,166,58
26,32601978422,49091987,171,94
83,95216780386,13142097,150,69
50,08195372414,42383477,189,93
22,08723495197,50127857,165,71
22,42067385992,53411636,176,66
25,26503791461,96114734,159,90
30,90352416734,33959355,186,50
87,14087596320,96226016,185,61
52,57263048965,61522042,156,70
51,08537269492,27373417,180,61
25,73428059123,89522259,171,95
24,16249075801,36035339,150,78
43,70918452694,69365343,184,66
40,71638402922,93604231,177,87
42,84956132042,93327261,167,53
52,95068473200,95469260,183,60
87,56308472956,61643086,174,81
55,67845013900,22580556,186,95
35,31507846975,50589252,169,81
48,08391625702,18739919,187,79
40,39618205460,50459719,199,100
90,01362854735,26303569,160,65
53,89426153098,77435787,182,59
77,26971835409,12269159,173,67
90,86023547974,46147096,165,53
85,53816740901,42956715,179,50
43,96843251005,67381169,159,75
30,21384957014,56950031,170,71
89,93150274699,95574949,161,70
70,78106295494,76614885,191,95
43,03649817250,11500892,200,98
22,54862193005,35315394,191,75
24,73569028429,61319331,179,59
67,85632091406,13105409,197,74
63,05746198285,18659360,170,100
87,54729816030,66020677,194,88
53,09267481576,97120581,157,74
84,98023617559,89351655,184,97
86,89576430283,22982246,198,81
78,93682170502,87762356,165,97
84,38195420788,45217573,178,92
35,10382579488,25108146,196,78
62,56817092302,43739974,165,85
49,76852903400,59582438,181,73
66,25649178364,96647148,162,54
60,09126345706,57730072,158,83
27,57031869277,49418554,189,84
51,13895620424,88189448,153,98
21,70468295356,62253264,190,81
68,25603748117,52594231,164,60
48,45702831608,63356899,193,94
72,27536014880,85529793,193,90
21,49287631573,17196266,191,55
48,80976254158,84951450,155,85
27,29568107401,26859447,183,87
38,42163790525,24030520,152,52
57,64219508767,97350130,178,55
32,05184973648,65169040,180,60
39,85619432700,72484384,171,64
80,47812095304,68989273,200,95
70,18362409533,85224328,174,81
48,10456293833,80767795,169,82
26,92671058330,17263511,159,78
56,98751403684,49897724,191,89
41,30795418639,19024936,195,70
44,14357062934,48422288,171,90
49,56302178444,20705833,176,74
55,97513268428,89180754,193,64
59,51392786002,53951091,160,95
34,06749832547,43265496,173,56
62,31079268413,87347026,186,75
39,41720356980,71154005,180,52
19,95134270805,87634368,154,94
48,03594178684,64390212,173,71
44,95724068338,98740284,159,60
79,59140723879,52971953,196,96
39,72398510441,80956682,199,84
31,26804713931,41490430,182,78
33,82715649002,51753062,164,83
84,72356041826,11356742,184,70
62,02857961430,19480728,169,97
82,30742986187,95657948,191,55
71,93147650839,20319989,151,81
41,45623798128,52009053,167,88
71,70684235153,47560708,158,84
47,09852461389,92446014,196,69
87,92814360787,27701040,169,84
66,13427695891,69561854,168,82
19,69124037869,65761178,152,88
32,97352048197,84523439,199,94
64,09328745179,91956432,187,66
40,98256140720,60798046,163,98
54,73149208696,53126580,173,82
24,97480612303,34759480,185,100
58,67582093429,59730420,152,64
61,35092671840,81358666,189,95
28,93625874164,44939826,150,54
67,97241580397,77479413,199,88
48,05731648948,27682841,177,68
25,07642893140,22699119,160,72
45,16480273508,94120286,157,52
29,65794183039,55461208,178,52
75,18746235035,40941182,170,88
60,64702938592,71175821,190,84
24,61209473534,11303226,192,56
28,34765018920,96070775,166,83
38,59142708630,35094455,155,79
70,26754830956,31453943,178,76
81,52389407188,19077783,154,91
82,80237594188,99962362,155,69
47,21537068407,88350537,196,62
69,83671294582,86585654,162,94
43,63908217431,98683325,153,81
84,98536274182,19552808,188,51
53,79124538655,61273377,170,70
84,76209158340,79574521,161,87
65,49073518288,78677862,163,67
81,26301578902,26774810,183,77
19,97251836068,96646612,200,63
72,91746825391,18506676,152,72
75,71523906499,61790747,195,59
82,12590476361,61670622,169,86
61,93854761228,28195977,195,59
39,31548260924,67648842,165,72
72,52304871607,11604625,190,53
68,32569071480,65638296,161,50
34,17539046848,11383091,169,90
27,42893605729,53561724,177,71
31,46318097287,64186234,194,73
68,72014863571,78518716,193,87
70,82769143069,55010573,192,72
55,94286517020,78080009,185,74
68,19253068795,74859990,184,65
18,80576241326,62776003,162,58
18,15970324680,47570027,196,53
18,70281436517,10429791,200,81
34,75904263856,99601870,189,66
90,70456198393,35733205,177,83
66,87952163400,90606816,172,58
29,03794165810,16355101,165,79
23,06957128458,23018982,200,86
66,78923164003,21509448,162,64
87,54978321646,65265110,191,82
53,60289543142,35438368,151,74
47,46395217828,57214871,195,95
89,18543027950,92299686,167,73
76,06351429889,13223517,158,58
18,36045789148,54007305,158,98
82,93087524123,37500452,165,64
88,24715309661,49157217,176,97
62,18495203642,62753183,180,52
83,41068397500,11865641,155,69
54,14026597334,10884533,198,63
66,28345976000,78164282,199,79
40,62078149594,89617006,159,80
65,89243506765,72386216,179,94
80,79814253600,71956276,186,96
58,32159846791,39839586,166,50
73,74260358910,61853528,177,82
39,14807932560,20383897,190,62
46,83726015930,84443126,199,69
19,34901268740,45124466,196,94
38,20174853904,74624785,193,54
45,54379120643,37723783,191,77
39,03498715666,72540177,175,67
37,94718506220,33458408,179,55
34,50837429692,49787624,171,96
56,89570126302,35092683,184,57
87,31075248914,70641420,158,92
58,24560187371,27195884,192,97
64,67549082383,14505239,172,76
40,27985461094,79790581,190,61
54,57248096300,76129010,195,83
65,75238461909,37191529,177,92
68,91203846533,28490811,195,74
52,91028463570,83362384,159,94
89,96403251805,29209215,152,94
39,70189635240,90350131,187,92
25,28051437950,99743972,165,61
37,19563087259,59445558,188,99
27,91834702631,34877315,155,99
65,42973518628,86780831,170,100
38,02853146707,33005015,160,88
64,67218943004,38107004,181,65
49,53204961761,54091067,190,75
44,84063971287,42634307,154,96
80,87052341662,71485551,153,85
23,36127458080,38888670,198,92
22,86407293529,99079681,162,65
75,75920684356,74984520,189,80
84,01496275802,73331311,197,87
36,43580729179,20162601,151,58
84,97036481269,69895070,161,65
43,65209873102,97367439,185,67
53,27360149878,16499670,199,59
62,73126409580,11096522,156,91
72,30678514984,83805688,155,68
18,76395042874,78428392,183,91
80,69458703166,16636177,163,54
57,32804715671,74556179,196,80
78,61485209315,13397678,156,79
55,83092674529,74231690,193,59
26,87541203653,57039081,170,92
81,74598260149,65710399,172,80
47,01625398433,18564044,183,52
72,12907563840,27355394,190,83
38,74692130822,68049968,194,100
72,60752894374,96889925,165,93
71,81627390413,96706810,173,92
78,79021653443,35683432,174,87
37,86274539000,97678417,150,52
42,90263415805,59778874,189,73
58,34190627887,64227959,178,90
19,30927564106,79815478,167,98
44,03596172470,52800997,167,55
39,31548279609,73821577,189,79
69,39158042741,77458767,195,100
65,51689032405,70555469,171,70
23,01352467844,21444403,177,52
47,92768315095,20013095,190,81
74,71604352906,70005919,161,85
43,81629473022,60113663,170,70
43,78694351048,95624025,160,51
58,83069714501,53343207,185,94
31,90176358277,89678551,169,72
51,31278495088,66693733,163,99
58,02378659121,34951138,183,79
43,26405839729,77249443,178,96
41,52694871364,73745446,191,53
79,59103842797,33054887,191,72
75,85376024180,83378926,161,84
42,29074316506,51708596,159,64
54,85931264728,39639405,187,89
28,48237169069,68481027,170,55
47,97583241014,66342817,183,85
69,71820954676,54375437,167,81
59,41580762930,32566554,197,95
75,07365218959,11661320,176,51
78,09732461896,30922882,160,92
87,40876529392,13894571,187,73
52,14798035297,42786451,152,60
38,61759430820,45004183,179,96
52,49283071514,57351543,196,85
53,23458769056,90853976,155,78
59,62901587321,53736160,195,80
79,84713590657,64720224,150,68
76,54137982619,94111396,154,66
39,42893561098,69305209,153,63
88,15397268437,36184279,153,91
34,56178024371,82537246,166,78
60,93607128502,82523718,194,60
37,78469130269,48739878,163,58
55,03769214803,26336333,162,81
59,95817204649,61708500,164,55
75,21870946340,20298374,170,53
80,89347025160,98783677,182,54
85,54237690865,88712237,182,81
72,27360598400,13544908,172,60
75,83512679455,73600965,170,95
43,67149380204,59830984,180,91
87,18796534273,24598765,194,57
22,09361842722,36761239,164,89
87,94163072543,93487145,167,70
64,05923764865,23373475,179,77
86,07451682307,80403360,200,64
48,37510986400,63951913,162,56
31,63872491040,62769996,186,84
52,72039514643,21051854,173,65
34,43821756900,69470178,181,61
44,68205471967,45509075,155,58
58,87293564074,91527190,176,74
73,39184250704,31315699,193,60
77,53812907488,47608457,151,95
26,96132704507,61103586,191,61
34,60825439124,53557816,153,60
53,46871023526,88033413,177,99
27,52861793473,38766358,159,57
28,59710386212,55562375,200,83
83,90752316877,67365174,160,93
55,48526931709,55298174,181,93
69,60241387507,65931506,179,51
59,27541809667,72403900,160,97
43,41592860389,89655939,157,93
45,97230158460,17082511,169,63
41,63870195401,85251660,174,81
66,85304279123,34636161,199,78
72,85194320698,89795684,162,71
82,40658279300,54236727,192,75
50,68791324564,95547914,195,61
23,32619048796,66782762,167,93
51,62089573465,10765235,164,73
84,64578320910,64492246,197,59
73,19756408375,97715922,181,89
24,40258379600,43739854,166,93
26,97035481214,23141809,160,94
48,81952473004,85064918,177,53
58,08793564210,99145177,153,59
73,15346972846,15889188,154,94
18,49635871228,34655241,197,63
26,68791302404,57324821,182,56
45,79345681000,72013698,173,63
22,03715629452,76734036,193,92
55,54208679310,36012491,195,98
63,06487253910,57875486,182,89
59,14526983098,34808855,193,73
88,58476321937,33859218,173,59
54,98732604122,66718237,153,57
44,90743865200,75372628,191,79
89,29358017414,67757055,173,75
45,02549716876,23346227,174,69
18,02574631862,88525236,188,99
87,62815749076,51654581,169,89
58,31987502450,78661157,200,95
46,46572019306,64943941,161,51
48,38691754001,58708120,199,59
31,98604327592,49236348,150,74
58,82105947611,78805833,191,88
75,68241973004,86954828,173,100
42,50693827483,45342866,189,75
41,78493501204,49092506,199,51
36,74235608983,22163894,180,86
54,47850319648,97350542,178,77
73,15723086480,25660072,154,73
68,04125876371,45942365,170,85
65,42159037699,24093505,190,56
25,85321406707,32078518,161,58
46,57932146070,79112993,179,98
72,75968324155,74881623,184,98
21,18560329730,79168452,188,72
20,14209857360,26192215,194,99
52,84269135719,76550700,176,98
64,90261875302,80730298,175,72
74,30854917241,69754648,164,97
47,04198327505,48899415,163,96
72,68079214387,52568095,162,64
24,61792834004,83597660,160,71
69,83502179441,36069798,194,64
38,12695073461,50516556,186,64
90,25179836077,87299341,174,72
77,84971265058,75538254,186,98
62,38269157473,89730794,197,59
75,37240618544,18433099,170,61
58,65983274155,19866077,185,98
35,10267394543,55420002,176,82
76,48167093204,74761418,175,94
70,78213096487,10674873,173,54
67,49520176306,60656793,173,77
81,40619578300,48290067,154,70
29,81496032551,76369418,164,79
61,67213549855,20510581,159,80
81,29086571476,55052793,164,55
70,14920387504,25786416,199,72
48,10734852690,85824541,171,71
38,06591827340,32483679,197,88
34,73284905197,62381739,154,74
42,69480153793,33915973,161,99
87,09483752647,80966369,158,96
64,09416872520,76040691,197,53
36,28379164040,79909211,174,83
71,31429075643,64357326,176,64
18,34918502741,48260637,197,84
22,80217534635,11981265,189,91
20,65237849083,61330252,190,93
20,49583012670,55383863,157,96
62,03197862422,91422770,196,64
41,43291865006,85918408,180,78
50,60894275194,86661651,170,54
55,78310246978,84492348,154,97
25,96738142013,14524839,195,59
88,49283750683,21985850,184,51
50,80352619406,32275988,197,89
54,01783542950,56548765,160,76
57,71094853666,35720229,177,63
80,75243169846,10306393,175,97
64,36217805480,31630755,163,96
61,18435279600,54876076,157,86
84,94351207841,51349856,192,88
44,94156703800,99129153,182,58
39,34769108222,74249928,164,50
53,56748920167,15582477,200,63
30,98163405260,62502609,178,94
51,61279405325,88274320,170,68
76,78063529456,68519552,184,92
85,82639510460,36864451,158,77
42,20471856967,98633246,161,56
29,69573824000,44262986,154,70
86,56241798391,82321993,160,89
35,13645780939,86002998,152,83
62,58347160244,57782296,165,60
62,65270198312,44819523,157,97
38,69351840298,16891933,161,74
33,50924761849,86290054,194,50
62,20456319824,44312266,179,50
89,64892105767,90128400,184,99
30,09846312598,84020876,151,86
50,51784209694,15476909,195,70
35,15607924343,78322723,183,65
20,26739150877,45117017,165,63
54,70614982340,43886962,165,91
25,06528749167,57148133,195,97
67,36948512089,70812392,154,85
76,14650837235,80587502,166,76
34,75284391691,17121765,181,83
29,40865973148,57142878,171,76
62,73205619480,94088391,187,97
46,04538679100,55260614,163,79
56,91674508220,31340472,191,62
46,65830724910,10244219,176,57
31,36872591021,60082818,156,84
86,31579642080,52634907,169,59
63,42168703507,45708265,178,94
52,93485762164,13371030,175,64
78,04781392687,10853239,170,78
54,62780543965,60985142,168,61
46,36217890496,21447023,190,58
77,01792586302,20458461,198,52
78,40298761530,47905460,152,58
83,17892054685,47357160,187,65
34,01745369252,26009802,173,59
45,51389420779,41225898,191,74
88,53869041242,10181890,152,84
42,54209137634,18415883,176,56
73,53012694706,31278824,177,65
87,83416092589,57934022,177,51
86,32805769112,18970513,166,60
88,92543160752,87106429,170,62
57,16029387502,87284521,174,85
84,07962341599,49666792,186,76
50,60453128998,71060762,178,86
49,72980341541,18727446,191,70
76,13506874217,55807252,157,73
71,01672853940,45612856,189,84
62,35841927060,20379599,187,96
34,15432960761,62934168,167,78
66,14390876287,80149226,182,81
64,74591360857,39570661,172,60
80,09251368406,16965309,177,66
47,75824963029,31776583,177,96
29,49206513842,96838124,198,85
44,96534208792,18451956,178,84
39,29671348564,85154079,179,98
84,02361987503,50286631,153,55
41,27916834022,19060601,196,95
42,54068971366,87523347,200,76
80,05763492838,13439957,185,51
88,13792864509,45188142,175,98
53,26718903469,63604314,191,56
68,92758036177,19379751,155,82
65,34079285647,30183101,188,72
53,96158340766,23458744,200,79
38,28354760162,50427397,150,50
85,36279580121,64032246,171,88
49,02381976469,65986336,186,54
58,09452731699,57551094,167,96
57,37986451246,60904784,191,88
39,67934201869,40328571,161,55
80,73812904640,15631469,168,51
58,49201586701,10326393,190,99
45,62953714006,26281719,188,51
62,90782564356,31371849,165,78
59,62954710306,86780835,191,61
45,58603947210,43712849,166,56
58,83241957004,95162731,183,57
60,07528194611,18884241,160,66
71,12467509885,34997157,189,86
73,79516834264,96643062,169,65
73,41256078930,19572600,197,62
32,76849305247,20185004,181,77
43,34086219506,85510887,179,95
28,53810297640,59140626,184,64
56,06295837140,53701707,185,89
41,46235108915,91347731,188,50
57,05641389757,12280508,157,58
40,79846135084,80000133,184,94
81,53471069801,22587557,150,97
34,87250193414,86080598,199,55
64,41780962576,74641240,186,69
80,95316842006,98587801,179,80
53,45136802960,94951174,196,81
86,12954673800,84087068,163,74
62,19205867411,62673249,172,79
58,48013296598,88444124,185,95
67,29048653738,87812718,169,89
66,04592673107,97921352,174,52
27,78104953648,43310614,190,58
32,35694128060,74924401,154,68
85,01967253480,78897522,172,67
88,12340869722,84728221,164,85
66,65102789449,19000591,150,85
58,20639148506,17656180,150,88
48,83724506171,58485857,171,71
55,98367210450,43367554,162,71
78,60389157457,19168280,191,96
37,23581047608,96914440,161,90
30,10386947520,95032400,166,73
86,10645782335,71305348,159,86
25,43017982505,26410523,162,93
35,08265179359,72094807,175,94
43,54971032860,25467134,200,50
40,49201567316,86810952,192,98
55,03491726840,83297370,158,95
42,46183259098,33783355,177,75
56,47809615300,91479636,165,61
89,24675318991,82478216,189,62
35,16043825708,52597399,167,65
81,10485637901,29140391,155,50
49,20314956824,22769194,178,66
68,67219504802,73041537,200,80
72,39481607240,79957591,183,81
38,39671540848,78849345,199,75
73,28467301562,75311833,198,74
44,24703816571,95984887,193,60
88,34150879214,65247977,177,81
66,42573810607,94727571,163,70
31,82901347622,80370902,175,79
67,04935261889,79458902,179,79
35,96740285101,59843045,150,61
29,63805147244,79457142,195,74
22,38206594710,28454813,167,82
35,24906751334,93142839,179,80
39,15463879273,95565106,151,70
35,81526374919,71173859,158,79
43,29458310741,14200951,194,94
18,27605831471,15315374,194,77
42,93208165730,91001738,194,85
25,30987456229,42353278,192,99
48,95482706338,87948928,195,69
42,90482673583,74820616,169,73
44,91205743634,46302478,187,70
36,43158720671,74168159,196,79
84,39852170414,30512573,188,75
62,56120897402,99964147,199,98
42,65184320717,24488638,153,83
85,04658371901,94091902,168,81
56,31650829442,54052605,192,80
75,01362748544,85170132,194,79
51,78496312003,53136819,167,82
86,81956324755,37179156,193,90
45,49201536780,24951143,185,77
42,82501739450,77002640,192,98
24,24367510999,58682291,154,84
70,19576248337,11962577,181,95
53,43276059134,48875057,198,66
32,70658219430,73445699,161,65
83,75640192399,79159260,190,98
58,24781605362,78977194,176,87
57,68437210526,31965813,188,69
73,96401387548,91869493,152,66
75,76432501890,17843817,196,55
42,67054238117,62068030,155,84
32,82067539159,39068905,173,54
59,80956723195,75983080,182,74
77,47036521880,97690863,156,82
63,94613250706,88481695,198,66
89,21367940516,55025085,181,60
64,98610435270,77944062,185,98
66,29147065370,93240415,183,88
25,39746825119,31443309,165,63
61,95702436199,25150071,198,90
24,02516934734,44484163,170,52
71,96735802438,93367001,185,63
74,26185349051,74453349,165,57
45,32518604707,15575120,197,52
70,91047356848,32672296,181,91
46,07492651325,59169326,168,76
82,74629815309,83871439,174,53
44,57862904176,82409266,192,79
85,19538467000,68966879,200,63
88,80419235779,63575964,162,80
72,24153680753,70138256,185,72
19,45178326946,76548302,181,72
72,04268953710,85006053,175,89
86,92538476119,93721240,196,61
82,58294067300,30756381,159,79
86,59173064866,55500165,180,81
35,49137620878,59695554,197,89
29,85071926377,48465403,175,97
76,91062753895,21483350,170,68
27,93785620195,85653003,172,86
25,85179364264,51217631,164,81
75,49107638566,28530278,193,51
48,85023916405,14778340,168,70
23,25674083126,47311184,175,79
41,15089624305,79924001,183,98
79,13654072925,67834576,175,95
60,53106284951,46258450,150,58
49,74650829194,31089802,152,98
24,64023598747,18410562,189,67
56,59142038723,58123179,151,64
23,26897351059,63267781,158,100
76,34718029597,99121263,181,63
55,24036581708,76823187,173,63
60,38049657256,29236391,156,86
66,68310524951,11751624,190,76
46,69325187086,16551000,167,96
21,12956738437,88928627,164,71
28,50724386190,62934631,150,52
50,85932107405,71356497,176,89
85,52916438033,37262642,178,59
80,54817062967,20427090,167,83
30,45712690306,87458306,172,90
43,59046138224,90734489,200,55
43,95843072150,81939460,194,99
42,19786032586,22600407,163,62
27,14830697296,25248934,167,74
72,46309782592,39927544,156,82
46,09856473101,42001296,184,92
54,42978056185,83378190,188,96
56,35940618766,15089583,168,52
29,32057416925,61677842,174,81
43,52480397629,72362691,178,64
77,63294157819,61264947,180,55
87,59716304820,63257972,150,59
30,84021759611,40508158,180,83
78,46197803240,15757741,177,77
61,12765403880,99965299,178,88
79,12346598089,75401966,153,88
44,16892704549,73702445,159,77
86,43069278574,56439203,182,75
24,61597832030,87916317,180,66
41,86074359229,89942988,169,93
88,19362847582,98529226,155,93
75,70832519677,52197273,187,95
81,21549786067,78474498,188,98
18,87694350148,69820601,197,62
25,57041368262,49184657,179,76
59,13278069595,40780878,186,96
20,40567832171,76819807,166,93
82,70683459210,47674032,153,60
36,84217095694,12057036,199,71
47,27983460104,14792172,150,88
64,67409321822,88857098,195,66
55,21605798401,91393902,161,58
87,26570843974,98333400,181,81
77,47639502152,82576532,192,93
53,26839147096,17973464,150,69
61,18039267595,64429660,165,73
75,86271954391,76961322,178,86
54,52706931868,45842618,161,66
39,19504276334,77485836,197,97
76,90462815749,55946360,185,64
73,56472093199,86074103,175,85
43,02756941867,59474704,168,59
56,75610324807,11064068,158,90
81,51234986051,56233250,175,73
72,96214387050,31727656,179,83
33,51049268342,96817021,175,84
89,51439680205,60014846,189,80
42,82634709510,85794685,165,99
68,53912648719,56885460,162,67
34,12058796411,70127060,165,87
48,87360249538,21465366,172,87
77,53247168044,54058515,151,92
53,98562104370,87615849,166,57
29,94215783682,45573931,181,79
36,18756203977,97688815,178,50
35,14068235708,45210380,176,68
44,91704586348,17989281,190,85
68,92761458001,87510210,151,88
39,14580637208,83949156,183,80
44,43920571606,63841557,184,63
82,09387512630,23433059,184,52
52,73984125682,85972693,164,72
75,56432890160,10668316,177,91
86,53197406206,11501083,167,57
55,46851973057,24269792,181,95
33,26749580300,20431019,181,87
78,49603278556,16609925,160,69
55,72830165977,51228647,185,74
25,65213479855,14883060,178,81
40,94651273025,38768933,186,50
75,57146290867,96463223,166,76
48,19452370823,30655027,152,69
59,12645378919,91577478,199,96
31,81694027350,95866860,194,56
64,48013679250,65502576,200,57
25,85796021303,76247158,186,50
42,46038952756,94176647,183,67
51,73206954800,74785762,173,60
80,06394728187,30315756,168,83
52,63104785910,35718086,160,77
34,49683571255,81840523,190,94
27,48962507374,70465222,194,57
80,50967423856,82629452,175,77
24,31496702506,37602122,175,71
35,84567123026,86920705,188,77
20,12359874691,80064393,164,86
59,73245610807,13353158,193,57
